Company name,Ad description,Month
Costa.Ksa,Do you like to fantasize with coffee???,May
Costa.Ksa,"The taste of mango changes in the summer, and what if it becomes cheesecake with Coco Net??
#summer_with_costa
#costa  #coffee #american  #latte #coffee of the day #cappuccino ..",May
Costa.Ksa,"Refreshing frappe drinks arrived for the summer??
Visit your nearest branch and enjoy
What kind of farbé is your favourite??? ?
O",May
Costa.Ksa,"Summer freshness with watermelon.. cool your heart??
#summer_with_costa
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
 #Costa #Riyadh #Coffee",May
Costa.Ksa,"The weather gives you a matcha frappe that cools your heart???
#costa  #Riyadh  #CostaCoffee  #Costa  #CostaCoffee",May
Costa.Ksa,"One cup is enough for you.
When you need to refill your energy ??
#Costa  #Riyadh  #coffee  #cappuccino #coffee #costa #summer_with_costa #latte    ",May
Costa.Ksa,"Fresh and healthy quinoa tabbouleh??
#Summer_With_Costa ",May
Costa.Ksa,"Liter Cold Pro? Do you share it with one or all of it for you???
#summer_with_costa
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
 #Costa #Riyadh #Coffee",May
Costa.Ksa,"Break from the afternoon shift with ISD T? yaaaaaam????? 
#summer_with_costa
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
 #Costa #Riyadh #Coffee",May
Costa.Ksa,"Chill your heart with a weekend frappe??
On top of that, a discount on Friday?? 
#summer_with_costa ?",May
Costa.Ksa,"The heat doesn't play Halloween, so let one of the frappe cool your heart??
Summer has never been more indulgent! Try our new Frappes. 
#Summer_With_Costa .",May
Costa.Ksa,"The coffee you love from Costa, you can make it at home and take it with you everywhere!??
When you love Costa Coffee so much get it to movie in! 
Our grand Coffee is full of joy this summer",May
Costa.Ksa,"Everything and do not be upset with the healthy  ??Yogurt with oats gives you energy
#summer_with_costa
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
 #Costa #Riyadh #Coffee",May
Costa.Ksa,"On Asad and al-Shaliyyah  ????
To the chalet? ????
#summer_with_costa ?",May
Costa.Ksa,"What is sweeter than the frappe that cools the heart in summer!??
I got that Yummy-yum yummy-yum   ??
Nothing yummier than a Frappe! ",May
Costa.Ksa,"And when you are out of the way, the frappe gets cold on your heart??
More ice please ?? 
#summer_with_costa ?",May
Costa.Ksa,"This Weeknd Gayer Yebele Rogan????
kicking off your weekend with STRAWBERRY ????
#summer_with_costa ?",May
Costa.Ksa,"The right breakfast to start your day??
The perfect breakfast to start your day ??
#summer_with_costa ?",May
Costa.Ksa,"Don't be confused about what to take with coffee, try the mango cake??
Looking for more happiness? try them together ??
#summer_with_costa ?",May
Costa.Ksa,"Where do those who love matcha try the #matcha frappe or not?????
#summer_with_costa ?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino      
#matcha",June
Costa.Ksa,"And the latte remains everyone's lover always and forever????
We love you a latte!????
#summer_with_costa ?",June
Costa.Ksa,"Break you out of work and enjoy with chicken sandwich??
#summer_with_costa ?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
 #Costa  #Riyadh  #Coffee ",June
Costa.Ksa,"Where are the fans of mango frappe???
Don't miss out on the discount today from 3 pm to 6 pm??
#summer_with_costa ?",June
Costa.Ksa,"summer is back??What is your favorite drink in Halo?
What’s your go-to drink this summer ???
#summer_with_costa ?",June
Costa.Ksa,"Fresh, healthy and delicious??
#summer_with_costa ?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
#Costa  #Riyadh  #Coffee ",June
Costa.Ksa,"Which type of Iced T did you like the most???
summer_with_costa?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino    
#Costa  #Riyadh  #Coffee",June
Costa.Ksa,"If you have a passion and love for coffee, don't hesitate to be one of the #Costa team !????
Visit us on the open recruitment day
Tuesday June 21 in #Riyadh ",June
Costa.Ksa,"Sips full of summer flavors with classic lemonade and peach lemonade   ????
#summer_with_costa ?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino   
#Costa  #Riyadh  #Coffee _",June
Costa.Ksa,"Happy father's day to all fathers??
Happy Fathers day??
#InternationalFathersDay",June
Costa.Ksa,"Happy father's day to all fathers???
?
Happy Fathers day ???",June
Costa.Ksa,"You don't always break with the frappe??
#summer_with_costa ?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino    
#Costa  #Riyadh  #Coffee ",June
Costa.Ksa,"Costa breakfast is the best start to the day  ??
#summer_with_costa ?
#costa  #coffee #americano  #latte #coffee of the day #cappuccino    
#Costa  #Riyadh  #Coffee",June
Costa.Ksa,"If you have a passion and love for coffee, don't hesitate to be one of the #Costa team !????
Visit us on the open recruitment day
Thursday, June 23 in #Riyadh ",June
Costa.Ksa,"Enjoy watermelon love it??
Enjoy every bite! ??
#summer_with_costa ?",June
Costa.Ksa,"It's all in your hands...??
#summer_with_costa ?
#Costa  #Coffee #Americano  #Latte  #Coffee of the Day #Cappuccino #Costa  #Riyadh  #Coffee  ?  
#cappuccino?",June
Costa.Ksa,"Matcha lovers, share with us a green emoji??
#summer_with_costa ?
#Costa  #Coffee #Americano  #Latte  #Coffee of the Day #Cappuccino #Costa  #Riyadh  #Coffee  ?  
#cappuccino?…",June
Costa.Ksa,"see? All you have to do is take it with you??
#summer_with_costa ?
#Costa  #Coffee #Americano  #Latte  #Coffee of the Day #Cappuccino #Costa  #Riyadh  #Coffee  ?  
#cappuccino?",June
Dr. Café,"What do you expect to surprise Dr. How?

#mothersday #coffee #surprise #surprise #gifts #gift #gift #mom",March 
Dr. Café,"Because she deserves it, surprise her with a different gift on Mother's Day ???

* Registration link with terms and conditions in the profile.

#mothersday #mothersday #internationalmothersday #d_how #gift #gifts #surprise #surprises #coffee #latte #latteart #training #workshop #courses #training_courses #free_courses #riyadh #coffee #mothersday #mom #gift #training",March 
Dr. Café,"Thank you to all the participants, the winners will be announced on March 21.. We wish you the best",March 
Dr. Café,"Happiness is a cup of coffee from Dr. How Cafe ?? We wish you the best times with family and friends on the occasion of International Day of Happiness ?? Tag your friend who feels

happy only after a cup of coffee ?

#d_how #happy_day #happy_day",March 
Dr. Café,"Thank you to all mothers for all the beautiful moments and great sacrifices, all the appreciation and best wishes to all mothers on this special day! ??

#mothersday #internationalmothersday #mom #d_how #mom #mothersday #mother",March 
Dr. Café,"Congratulations to the winners and good luck to everyone ??

#mothersday #internationalmothersday #mother #d_how #mothersday #mom #mother #drcafe",March 
Dr. Café,"We have come to you, people of Jeddah ?? What is better

than a cup of coffee before the flight ??.. We serve you now at King Abdulaziz International Airport, Terminal 1 ?? #Decafe_cafe

#Jeddah #specialized coffee #airport #flight #coffee",March 
Dr. Café,"We have come to you, people of Jeddah ?? What is better

than a cup of coffee before the flight ??.. We serve you now at King Abdulaziz International Airport, Terminal 1 ?? #Dakifcafeh

#Jeddah #specialized coffee #airport #flight #coffee",March 
Dr. Café,"Nothing better than a cup of coffee before your flight ?? We serve you now at Terminal 1- departure KAIA Jeddah.. See you there ??

#drcafe #coffee #jeddah #airport #flight #cupofcoffee",March 
Dr. Café,Purity of single origin premium speciality Coffee bean. Harmony on signature blends.,March 
Dr. Café,"From the heights of the mountains of Latin America, we present to you Peru Rainbow Mountain ?? the latest specialty and exclusive coffee crops, with hints of bergamot and black currant and ending with the sweetness of tropical fruits ?? Now available in all branches of Dr. Cave Cafe and online store ??",March 
Dr. Café,"From the heights of the mountains of Latin America, we present to you Peru Rainbow Mountain ?? the latest specialty and exclusive coffee beans, with hints of bergamot, black currant and a sweet ending of tropical fruits ?? Available now in all dr.CAFE COFFEE stores and online store ??",March 
Dr. Café,"Elegant, practical, and versatile to suit all your travels and adventures..??? Available now in all branches and online store. #d_how #containers #coffee",March 
Dr. Café,"Elegant, practical, and versatile to suit all your travels and adventures..??? Available now in all branches and online store. #d_how #containers #coffee",March 
Dr. Café,"Stylish, practical, and versatile to suit all your travels and adventures..??? Available now in all dr.CAFE Stores and the online store.",March 
Dr. Café,Dr. Kif Cafe congratulates you on the blessed month of Ramadan ?? Happy New Year ??? #Ramadan,April 
Dr. Café,"Ramadan Careem ??! dr.CAFE COFFEE congratulates you on the holy month of Ramadan, and wishs blessed days?",April 
Dr. Café,Dr. Kif Cafe congratulates you on the blessed month of Ramadan ?? and happy new year ??? #Ramadan,April 
Dr. Café,"Dr. Kaif's Ramadan Dessert ?? An enjoyable experience and a balance between traditional flavor and contemporary presentation ??, now available in all Dr. Kaif branches throughout the holy month of Ramadan.",April 
Dr. Café,"Dr. Cafe Ramadan bites??an enjoyable experience and a balance between traditional flavor and modern presentation ??, available in all dr. Cafe Stores during Ramadan",April 
Dr. Café,???? Ramadan Bites #d_kaif #ramadan #basbousa,April 
Dr. Café,"Brazil Jaguar the premium specialty whole coffee beans ????

Available now in all dr.CAFE COFFEE stores and online store",April 
Dr. Café,"From the depths of the mountains of Latin America, we provided you with Brazil Jaguar ??? The finest coffee crops with different tastes and the inspirations of overwhelming and balanced nuts ??
Available now in all branches of Dr. Kaif Cafe and online store",April 
Dr. Café,"Brazil Jaguar the premium specialty whole coffee beans ????

Available now in all dr.CAFE COFFEE stores and online store",April 
Dr. Café,"Dr. Kaif congratulates you on the arrival of Eid Al-Fitr ??, Happy New Year",April 
Dr. Café,"Invite your friend and don't let them drink a drink on us ?? Our Eid offer, buy any drink and get the second for free ????",April 
Dr. Café,Eid Mubarak ???? spend the most beautiful moments with friends & family ?and enjoy dr.Cafe COFFEE special offer,April 
Dr. Café,"We have come to you, people of Jeddah, and what is better ?? than a cup of coffee before the flight ??.. We serve you now at King Abdulaziz International Airport,Terminal 1 #D_Kif #Jeddah??",March 
Dr. Café,"From the high mountains of Latin America, Peru Rainbow Mountain offers you the ??latest and exclusive specialty coffee crops, with hints of bergamot and black currant and ending with the sweetness of tropical fruits ??Available now in all branches and  online store ??",March 
Dr. Café,"Elegant, practical, and versatile to suit all your travels and adventures.. ???Available now in all branches and ",March 
Dr. Café,Dr. Kaif Cafe congratulates you on the blessed month of Ramadan ??and happy new year #Dr_Kif ,April 
Dr. Café,"Dr. Kaif's Ramadan Dessert ??is an enjoyable experience and a balance between the traditional flavor and the contemporary presentation method ??, now available in all Dr. Kaif branches throughout the holy month of Ramadan.",April 
Dr. Café,"From the depths of the mountains of Latin America, we provided you with Brazil Jaguar , the ???  finest coffee crops with different tastes and the inspirations of overwhelming and balanced nuts   ??
Available now in all branches of Dr. Kaif Cafe and the online store Order it now: https :// drcafestore.com/v12-",April 
Dr. Café,"Invite your friend and don't take them to drink ??our Eid offer, buy any drink and get the second for free ??",April 
Dr. Café,"The perfect summer drink is ??refreshing and delicious, watermelon vanilla is worth a try #summer #dkaif????  ",May
Dr. Café,"Kaif???? we are proud to open a 
Cafe
 at King 
Khaled
 Eye Specialist Hospital",May
Dr. Café,"our awesome offer has arrived and because you deserve it, we spoil you with the best breakfast ??mini sandwich and today's fresh coffee for only  13 riyals! ??",May
Dr. Café,Fresh croissants sandwiches with different fillings and delicious are now  available in all Dr.??? ,May
Dr. Café,Fresh croissants sandwiches with different fillings and delicious are now  available in all Dr.??? ,May
Dr. Café,"Thank you
@drcafeksa",Jun
Dr. Café,The best coffee pod for the best dad get it now with 25% off and for a  limited time   https:// drcafestore.com/Merchandise/c/,Jun
Dr. Cafe,"Another way to freshen
up ???? #colddrinks #summer #watermelon #drink #summerfreshness #watermelonFranilla #d_how #realfreshness #summerseason",May
Dr. Cafe,"The perfect summer drink ?? Refreshing and delicious
Watermelon Franilla worth
a try ???? #colddrinks #summer #watermelon #drink #summerfresh #watermelonFranilla #d_how #realfreshness #summerseason",May
Dr. Cafe,"Enjoy a refreshing and perfect time with our Watermelon franilla ????
#dr_cafe #watermelon_franilla #summer #fresh #drinks #watermelon #summer2022
#cool #refreshing #refreshment",May
Dr. Cafe,"We are proud to open our new store at King Khalid Eya Specialist Hospital. Proud to get closer to you.. ????
#dr_cafe
#king_khalid_specialist_eye_hospital",May
Dr. Cafe,"We are proud to open a branch of Dr. Kaif
Cafe at King Khaled Eye Specialist Hospital",May
Dr. Cafe,"With pride we are getting closer and closer to you ????

#D_Kef #King Khaled_Eye_Hospital #Morning_Coffee #Coffee #Latte
#Eye
#Hospital",May
Dr. Cafe,"Our awesome offer has arrived and because you deserve it, we spoiled you with the best breakfast ?? Mini sandwiches and fresh coffee today for only 13 riyals! ?? The offer is valid in our branches in universities, government and private business headquarters and neighborhoods. *To view the terms and conditions , follow the",May
Dr. Cafe,Follow us and learn about the new offers of Dr. Kaif Cafe ???? #D_Kif #Offers #Coffee,May
Dr. Cafe,"Our awesome offer has arrived and because you deserve it, we treat you with the best breakfast deal ?? Mini sandwiches and fresh coffee for only 13 SR! ??
This deal is available only in dr.CAFE COFFEE stores at Universities, Corporates, Pro Care
Hospital (Al khubar) & Neighborhoods segments , Imam Muhammad bin Saud University College of Medicine only.
*To review Terms and conditions follow the link in Bio .
#dr_cafe
#offer
#breakfast
#sandwiches
#black_coffee
#fres_coffee",May
Dr. Cafe,"Fresh croissant sandwiches with different and delicious fillings are now available in all branches of Dr. Cave Café ???
#d_cafe #croissant
sandwich
#morning_breakfast #sandwiches
#croissant #coffee #morningcoffee",May
Dr. Cafe,"Follow us and find out what's new Dr. Kaif Cafe ???? #D_Kif
#New #Morning_Breakfast
#Follow us #Coffee
#Latte",May
Dr. Cafe,"Fresh croissant sandwiches with delicious fillings are now available at all dr.CAFE COFFEE Stores ???
#dr_cafe
#croissant_sandwiches
#coffee
#fresh",May
Dr. Cafe,"Have you prepared the father's gift??? We made it easy for you with the Dr. How Cafe offer.
#d_how #worldfathersday #coffee case #gift #happy_year_and_aman #discounts #offers #discount #coffee #case #offer #fathersday #dad #gifts",June
Dr. Cafe,"International Father's Day June 19 ??????
#d_how #worldfathersday #coffeecase #gift #happy_year #discounts #offers #discount #coffee #case #offer #fathersday #dad #gifts",June
Dr. Cafe,"The best coffee pod for the best dad get it now with 25% off and for a limited time ?? ??
*Terms and conditions apply
#d_how
#worldfathersday #fathergifts #discounts
#coffee case",June
Dr. Cafe,"Did you prepare your father's gift? ?? We made it easy for you with dr.CAFE offer
#dr_cafe
#fathersdaygifts
#fathersday
#offer
#discount",June
Dr. Cafe,"International Father's Day
June 19 ??????
#dr_cafe
#fathersday
#coffe
#gift
#offer",June
Dr. Cafe,"The best Coffee Tumbler for the best Father, grab it now with 25% discount for a limited period ?? ??
*Terms and conditions apply
#dr_cafe
#fathersday
#offer
#gift",June
Half Million ,"#From _ Badina and dates, we honor our guest, and
our days are blessed with it",March 
Half Million ,The Friday box sweetens your sitting at home ????,March 
Half Million ,"The Friday box is the lover of everyone, except for the one who comes late and misses her coffee that she loves ?? What
coffee do you bring early for it? ??",March 
Half Million ,Cyril Latte loves it to the last drop ????,March 
Half Million ,"This pleasure makes you forget the tests and their years ???? May
God guide you and give you the grades of decoration",March 
Half Million ,What better than having coffee and lamington cake? ??,March 
Half Million ,"Mention a product that you like in the picture ?? Everyone
says I have zine ??",March 
Half Million ,"What is more beautiful than coffee and the sea, except to see the people of Al-Khobar? ?? #Khobar_in_Khobar

We announce to you the opening of the first Half Million branches in Al Khobar on the waterfront, the location is in Al Muthabbathah, and may God greet you ????",March 
Half Million ,"#khobar_in_khobar and your #second_text has reached you, people of the East ?? What

do you like the most about Half a Million? ??",March 
Half Million ,#khobar _ in _ khobar and your #second_ text and you got the caramel bites ??,March 
Half Million ,"#Khobar_in_Khobar , I want you, people of the East, to decorate our branch ???? What is the
most delicious request you have tried? ??",March 
